id,comment,is_representative
656,現状、生成 AI で他者の著作権を侵害しないものを生成するには利用者のモラルに任せるしかなく、現時点で悪意をもって特定のクリエイターの作品データを不正に入手(ネット検索等で表示されるものなど)、生成する利用者がいる時点で性善説は破綻していると思います。また、悪意なく生成 AI を利用する場合でも、生成に利用されるデータセットの多くはクリエイターから買い取ったものではなくネット上に表示されるものをそのまま使用していると思われるので、多くのクリエイターの著作権を侵害していることになります。AI技術における「学習と出力」とは、人間がおこなうそれとは全く異なる性質を持つものです。人間にとっての「学習と出力」とは知識を取り入れ、咀嚼し、それまで積み上げてきた自らの価値観などと練り合わせ、培ってきた技術をもって人生と命をかけて作り上げるものです。一方、AI 技術における「学習」とは先に述べたような、他者が人生をかけて作った大量の作品からただパターンを抽出しパズルのように並べるだけのものです。AI 技術そのものに罪はありませんが、利用されるデータセットが著作権を侵害している以上、悪意をもってその技術を使用する者がいる以上、クリエイターを殺す兵器にしかなり得ません。日本は古来より創作者たちが素晴らしい作品を生み出し続け独自の文化を育んできていまの創作文化があります。生成 AI を規制しないことはこれまでの日本の創作の歴史を終わらせる引き金となる可能性があると考えます。どうか、歴史の積み重ねの上に成る現在の創作文化とクリエイターを守るための判断をしていただきますようお願い申し上げます。,True
35,世間の流れがあまりにも生成 AI への風当たりが強く、魔女狩りじみていると感じたため、意見を送らせていただきます。素案に目を通し、完全に理解できたわけではないのですが、特定個人の作風を強く感じさせる出力物を個人で楽しむならともかく不特定多数への公開、企業での使用などは著作権の違反になる可能性がある、という風に読み取りました。非常に良い落としどころだと私は感じました。私自身 AI は使わず絵を描く身ではあるため、そういったものでも AI と聞けば拒否反応が出るという人間ばかりではないことを知っていただきたく意見を送らせていただきました。開発者、創作者双方にとって良い落としどころが見つかることを祈ります。,False
45,現在の生成 AI の在り方は著作権者の市場と衝突し、その利益を不当に害するため権利制限規定の対象外だと考えられます。無許諾でトレーニングを行った、あるいは文化の発展を阻害する海賊版サイトでトレーニングが行われた生成 AI を使用して間接的に著作物を代替させる行為は、著作権者の利益を不当に害すると考えられます。たとえ著作権法で保護されていないアイデアを使用していても、生成された創作的表現が類似、あるいは同一のものであった場合は著作権者の利益を不当に害する可能性は否定できず、生成 AI はその被害を拡大あるいは促進させると考えられます。これは著作権法の目的である文化の発展を大きく阻害し、フリーライダーが大量の類似生成物を作り著作権者の市場を破壊する不当な土壌生成を招きます。たとえそれが無償で公開されたものであっても、潜在的な利益あるいは対価回収の機会を奪う可能性があることは否定できません。よって現在の生成AI は明らかに文化の発展を阻害し、著作権者の利益を不当に害していると考えられます。その可能性がないと解釈する場合は、その根拠を客観的証拠を用いて証明するべきだと考えます。一方、海外ではトレーニングデータの権利者にライセンス料を支払う、あるいは許諾を得たデータでのみトレーニングをするという考え方に舵を切り始めており、許諾を得ていないデータで権利者の対価回収の機会を奪うことは権利制限規定の根拠となるスリー・ステップ・テストの要件を満たさずベルヌ条約に抵触する可能性があります。日本の主張する非享受利用の範囲が海外でも通用するかは甚だ疑問であり、ベルヌ条約に抵触する恐れは否定できないため、権利制限規定の在り方についてはより一層慎重になるべきだと考えます。以上から著作権者の権利が正当に保護される規制案の確立が迫られており、権利者の市場を不当に害する AI システムは国際的に足並みを揃えて規制する必要があります。著作権法は人間の思想又は感情を創作的に表現したもの、あるいはその精神的所有権を保護するために存在することは米著作権局の裁定からも明らかであるため、著作物でないものが大量に生産されることは明らかに人間の文化発展の要件にそぐわないと考えられます。著作物ではないものを搾取的な手段で大量生産するシステムに対しては、これまで以上に著作権者の権利を保護する対応に迫られていると考えます。例えば文化の発展を目的として著作権法で保護されていなかったアイデアなどを機械学習に対しては保護を認める、と言った著作権法改正の動きが海外を中心に発生することは想定できます。AI 汎用モデルに対するトレーニングデータの監視・共有、著作権法の順守、オプトアウト権利の保護などは既に EU の AI 法で示された通りです。人間が長い歴史の中で築き上げてきた文化を破壊されない為に、速やかに著作権者あるいは著作者の権利を保護し、著作権法の目的を持って搾取的な AI システムには厳格な規制を設けるべきだと考えます。,False
53,生成 AI の非倫理的利用について生成 AI を、他文化の担い手に対して攻撃的意図で使われることがあります。著作権法がそのような用途で利用されるのは本末転倒です。他文化の尊重など、文化の発展に欠かせない倫理的規範について示す必要があると思います。例えばファッションローガイドブック 2023( https://www.meti.go.jp/shingikai/mono_info_service/fashionlaw_wg/20230331_report.html )では、知的財産権で保護されない伝統的表現に関して、文化の盗用が非倫理的行為として提示されています。,False
55,５．各論点について現状世に出回っている AI 生成のものはデータセットが著作権違反をしているとおもいます。児童ポルノ（性的虐待）や許可をだしていない作品・人物などを取り込んだ状態のものを利用している状態です。また、利用者が、作品の著者に対し誹謗中傷を行う道具になっておりそもそも許諾を得られていないソフトを法律的に違法とし著者（またはドメインを持つ財団など）へ著作権料を支払うべきです。発想の助けになることは素晴らしいと思いますが意見書をみても納得できる部分もなく、もっと大々的にプロ・アマチュア問わず意見を聞き生成 AI について対応していくべきだと思います,False
80,５．各論点について（３）生成物の著作物性についてイ 生成 AI に対する指示の具体性と AI 生成物の著作物性との関係について1 指示・入力（プロンプト等）の分量・内容2 生成の試行回数3 複数の生成物からの選択について詳細な指示を与え、試行回数を重ねたとしても、AI 利用者による創作的寄与と認めるべきではないと思う。第一に、指示から結果に至った精神的、物質的、知的及び感情的な経緯や意図を AI 利用者が説明不可能である。第二に、なぜそこで寄与を終了し完成としたかの精神的、物質的、知的及び感情的な判断理由を AI 利用者が説明不可能である。この二点から、指示と表現との因果関係に AI 利用者の創造性はほとんど関与していないと思われ、AI 利用者による創作的寄与と認めるべきではない。指示を元に具体的表現を導き出すのは AI であるから、AI 利用者の立場は依頼人に相当するものと思われる。さらに、米国著作権局が 2023 年 3 月 16 日に発表した、AI 生成物に関する著作物登録ガイダンス（https://copyright.gov/ai/ai_policy_guidance.pdf）では、AI 創作物について、例えば AI がプロンプトのみを受け取り、AI が複雑な作品を生み出した場合は、人間が創作したものではないとされている。,False
82,・個人・氏名：匿名３．生成 AI の技術的な背景についてAI の画像学習による画像生成などによる著作権の侵害が、最近インターネットで散見されています。私自身イラストを描く人間であり、この現状には問題と疑問を感じています。技術的措置、または法的な強い措置が必要であると感じます。,False
101,（３）生成物の著作物性について 「イ」への意見です。現状の生成 AI へのプロンプト・指示は単語程度のもので以前より正確な結果が得られることから、検索に近いのではないかと感じています。「生成 AI に対する指示が表現に至らないアイデアにとどまるような場合には、当該 AI生成物に著作物性は認められないと考えられる。」とありますが、表現に至る指示・アイデアというものの具体例を知りたいです。現在世に出回る生成 AI システムのほとんどが、特にデザイン・イラストレーションの分野においては素材（学習元）になるデータの肖像権や著作権などのあらゆる権利を侵害している可能性が高いと疑われるものばかりです。しかし、悪意ある利用者にその権利が侵害されたとしてもその立証はひどく困難に思えます。資本力や知名度のある著作権利者の場合は、権利侵害をされた場合の訴訟なども比較的容易ですが、個人の場合は悪意ある利用者への対処は不可能では無いかと思います。またこれは権利侵害をされた者だけでなく、意図せず他者の権利を侵害してしまった利用者も同様です。AI によって生成されたモノの著作物性をめぐるひとつの指針として、公的に「安全に利用可能な生成 AI」と「違法性が高い生成 AI」を企業・団体名など一度明確にして欲しいです。,False
116,私は漫画家として、画像生成 AI を仕事に活用したいと考えています。しかし、インターネット上で「画像 AI を使用するクリエイターは盗人」という誤解と誹謗中傷が広がっています（こちらのサイトが特に酷いです→3）。これらの意見は、法的に問題のない技術に対する不当な同調圧力であり、創造性の発展を妨げるものです。国に認められた画像 AI の利用は、現行の著作権法に則って適切に行われています。AI を使用する際の盗作や著作権侵害は、法律によって防ぐことができます。大多数のクリエイターは、法的枠組みの中で正当に AI を活用しています。しかし、一部の不適切な使用例が全体を代表するかのような誤解が広まり、正当な利用者までが批判の対象となる現状があります。このような状況は、創造的な活動への萎縮効果をもたらし、文化の発展を阻害する恐れがあります。画像 AI の正しい理解と健全な使用促進を目指し、誹謗中傷や誤解を減らすための取り組みが必要です。素案にもそうした前提や、著作権者以外が画像生成 AI の利用者を誹謗中傷する問題が広がっていることを明記した上で、こうした悪質行為を抑止することができるような文面を盛り込んでいただきたいです。,False
117,生成 AI は著作権法に反します。日本の文化を守るためにも生成 AI を推奨しないでください。著作権違法で厳しく取り締まるか、著者に使用料が回るような体制を整えてください。そのような体制が整う前に生成 AI を許してしまうと著者が不当に追い込まれ、文化の廃退が始まります。AI は確かに「便利なもの」ですが、同時に「文化を廃退させるもの」であることを十分ご理解いただけますと幸いです。利便性を求めて文化が廃退しては本末転倒です。,False
