id,comment,is_representative
414,・声優の声を無断で 449 キャラ、36 万音声ファイル、合計 581 時間、343GB ゲームから無断でぬきさり、ばら撒いて声優のコピーを作ろうとしている動きがあるが、「そういう無断データで、データ元と競合する生成 AI 開発するのは不当な権利の侵害行為に該当する・イラストレーターが長時間かけて研鑽した“絵柄”を公式非公式問わず無断使用し学習させ、さらに無断で有料無料問わず生成 AI を開発するのは不当な権利の侵害行為に該当する,True
283,現在、ゲームに収録されていた声優の声を収録した 343GB ものデータが無許可で販売・配布されている事象が確認されています。AI 学習用という名目であれば平然とこのようなことが行われているのです。現状ではこのような行為も増えていくでしょう。学習元の権利者の許可、対価の支払い等しっかりと整備した上での AI の運用が必要だと考えます。他人の著作物にタダ乗りし、補助金まで貰って納得できるわけがありません。せめて補助金を使って権利者に還元されることを前提とした補助金の使い方をさせるべきです。文化庁として、守るべきものを見誤らないでください。,False
304,声優の皆様が声を上げているように演じられたキャラクターボイスなどをゲームから抜き取り、声優様のコピーを作ろうとするのでは飽き足らず、ばら撒きを行い無断データを使い競合を目的とした生成 AI を開発するのは不当な権利の侵害行為に該当します。同じようにイラストレーター様のイラストを無断で生成 AI に組み込み、作風を模倣したなりすます行為などが昨今見受けられます。イラストは個々人がそれぞれの試行錯誤の末に生み出された物であり上記の例のような権利侵害がまかり通っている現状を重く受け止めていただきたい。「生成 AI の規制を行えば時代に取り残される」だの「AI でできるなら誰でもできる」だなんて言葉は世迷言にすぎません。日本のアニメやゲーム、漫画は先人の方々や現在活躍されているクリエイターの経験によって培われた特殊技能と試行錯誤により生み出されています。ただ上っ面だけ真似た紛い物は不要です。生成 AI を必要としている表現者などいません。どうか現在とこの先に生まれてくる表現者の皆様を守っていただきたい。,False
395,声優を職業としている人の声を無断で 449 キャラ、36 万音声ファイル、合計 581 時間、343GB ゲームから学習し、AI を利用して声優のコピーを作ろうとしている動きがありますが、そういった無断データで、データ元と競合する生成 AI 開発するのは不当な権利の侵害行為に該当します。そのような酷い行為な平然と行われています。また、絵を生業としている人の作品を学習し、そっくりな絵柄でセンシティブであったり、他殺・自殺を仄めかすような嫌がらせの絵をアップロードするなど悲惨な行為も行われております。絵柄には著作権がないとはいえ、その絵や声の持ち主が望んでもいない、不利益を被る、営業妨害にも当たるような行為ができてしまう機械にそのまま学習させて偽物のを簡単に作り出せてしまう現在の法律は早急に見直されるべきです。また、俳優の写真を学習させ、スキャンダルな写真を作り上げる、他国でも陰謀論などでも用いられているかと思います。学習までは合法とされておりますが、学習されること自体望んでいる人はほとんどおりません。al 学習可能と表記されているもの以外を学習することは違法であるとしていただけないと、安心して日常も過ごせません。ネット上に自分の写真を上げたが最後、成人向けの画像を生成されてしまうという恐怖に怯えなければなりません。クリエイター業に関わっている人間として、今の AI 学習について早急に、許可なく学習すること自体が違法。取り締まりも厳しく。としていただけないと今後安心して暮らせません。実際 AI 学習されて殺人予告までされてしまっているクリエイターの方も話題となっております。どうか早急な対応をお願いします。,False
451,声優の声やイラストレーターが作成したイラストを元にを無断で利用した場合、データ元と競合する生成 AI 開発するのは不当な権利の侵害行為に該当する今や人が作ったのか AI なのかわからない状態となっているため、厳しく取締り、元の持ち主への還元を無くさないようにするべき,False
485,声優さんの声などの無断データで、データ元と競合する生成 AI 開発するのは不当な権利の侵害行為に該当します。,False
497,プロアマ問わず、人が作った絵や人の声を AI に学習させ、生成させて世界中に公開することは違法としてください。人の努力の結晶を AI で模倣し、自作とする人も多いです。また、声優の声を AI に学習させ、声優のコピーを作り、そのデータを世界中にばら撒く動きも出ています。これは人権侵害にもあたると思います。例えば葛飾北斎やピカソなどの絵を AI に学習させればより偽物も多く出回りますし、存在しない作品を創造し、金を騙し取ろうとする者も必ず現れます。はっきり言って、生成 AI は著作権違反のみならず、詐欺や人権侵害など犯罪しか生みません。日本のクリエイターを守るためにも、より厳しい規則を願います。,False
538,・声優の声を無断で 449 キャラ、36 万音声ファイル、合計 581 時間、343GB ゲームからデータを抜き、声優のコピーを作ろうとしている動きがあるが「無断データで、データ元と競合する生成 AI 開発するのは不当な権利の侵害行為に該当する」・また、漫画の海賊版が違法サイトとして話題になっていたが、無断で転載された漫画・イラスト・アニメを無断でデータ収集していることも「不当な権利の侵害行為・著作権侵害に該当する」・日本を代表するのアニメデータを取り込まれたことが発覚したが、今後模倣作品や特異の技術を吸収されていく事は、国の技術の衰退を意味すると思う。クールジャパンとして、オタク文化を後押ししたいなら断じて生成 AI の今の現状を容認してはならない。,False
553,声優の声を無断で 449 キャラ、36 万音声ファイル、合計 581 時間、343GB ゲームからぶっこぬき、ばら撒いて声優のコピーを作ろうとしている動きがある無断データで、データ元と競合する生成 AI 開発するのは不当な権利の侵害行為に該当するこれは SNS での見かけたコメントです。私自身の考えを上手く表すことが出来なかったので引用させていただきました。技術というものは素晴らしいものです、AI も上手く使えば創作の可能性を更に大きく広げてくれるものと思います。ですが今の AI 生成物には悪意が溢れています。信念も情熱も無く、他人の創作食い物にしようとする人々が多すぎます。悪いのは技術ではありません、人です。けれど人を止めるには技術を止めるしか道は無いのです。創作はいつの時代も関わった人間が全てをぶつけて創り上げる芸術なのです。それを踏み躙り、金になるものとしてしまっている今の AI 技術は早々に規制していただきたい。法を整備し、正しい技術として使えた時こそ AI は世界を変えると私は信じています。,False
601,声優の声を無断で 449 キャラ、36 万音声ファイル、合計 581 時間、343GB ゲームからぶっこぬき、ばら撒いて声優のコピーを作ろうとしている動きがあるが、そういう無断データで、データ元と競合する生成 AI 開発するのは不当な権利の侵害行為に該当する,False
