id,comment,is_representative
577,AI 生成の画像などは著作権に触れているとおもいます。これを許してはならないとおもいます。これを許すと、日本のマンガやアニメの文化が衰退していくことになると思います。断じて許されないです。,True
97,生成 AI はクリエイターの著作物を無断で学習させ、生成物を商業的に利用するという悪用の仕方を多くされているのが現状です。著作権的な問題があるというのは当たり前ですが、このままではクリエイター達が蔑ろにされ、クリエイターの卵が育つこともなく、日本のポップカルチャー文化が失われる可能性すらあるのではと考えております。今や日本のポップカルチャーは国内のみならず国外にも愛されており、この文化を損なうのは日本にとても痛手なのではないでしょうか。私は今、クリエイターの卵として日々励んでおりますが、生成 AI によって私が目指したポップカルチャーの世界は乱され、憧れのクリエイター様のイラストも悪用されているのも何度も見ました。今の状況は決して許されるものではないと私は強く思っています。どうか生成 AI の規制を迅速にお願い致します。,False
204,AI は創作ができないので AI のアウトプットは著作権に保護する必要はありません。それより AI によって利益を損したクリエイターの方が保護するべきです。短期的に見ると AI はたしかに魅力的に、利益が生み出しそうですが、日本の強みはクリエイターと彼らの創作です。AI を推進、クリエイターが生きていられない環境になれば、日本の文化影響力もそのうちなくなります。,False
246,私は人が作ったものに対しても、AI が作ったものに対しても、現行の著作権法に基づく従来通りの取り扱いを望みます。現行の著作権法は「文化の振興」という目的においてとても良く機能しており、「クール・ジャパン」として高く評価される日本の芸術文化における揺るぎない礎です。この事実は生成 AI の登場によって一切損なわれるものではありません。確かに、生成 AI の登場によって人類が生み出す創作物の総量は爆発的に増えます。しかしそれを理由に創作活動を律する規則自体を変更する道理はありません。人がやってはいけないことは AI を使ってやってはいけないし、人がやっていいことは AI がやってもよいのです。むしろ現行の著作権法を今後も厳密に運用するために、貴庁も AI の導入を積極的に進めていくべきであると考えます。生成 AI の登場によって人類が 1 年間に生み出す創作物の総量が仮に 100 倍になった場合、著作権に関するトラブルも 100 倍になることは容易に予測できます。そうして増加した問題のひとつひとつを手作業で対処していくことは現実的ではありません。つまり変えるべきは法律そのものやそれについての解釈ではなく、法律を従来通り執行するためのシステムなのです。なお、一部世論では生成 AI 自体の規制を求める声がありますが、これは全くのナンセンスであると考えます。そもそも規制を訴える層の多くは法律やテクノロジーに対する見識が著しく浅く、社会不安に駆られてこのような活動を行っている者も多く見受けられます。もちろん生成 AI を完全に禁止することが出来れば、今までと変わりなく著作権法を運用することは可能です。しかしそれは「文化の振興」という目的に大きく反します。文化の振興には良い作品の数を増やすことが重要であり、良い作品は生み出される作品の総量に比例するからです。生成 AI を取り締まれば生まれてくる創作物の総量が本来の 1/100に減少し、結果として文化の発展速度も 1/100 になることでしょう。むしろこうした社会不安を煽る活動を沈静化していくことは今後の文化振興において欠かせない視点になると思います。こうした活動家は生成 AI の適正な利用に対しても批判を行い、AI を用いたクリエイターの活動を現在進行形で萎縮させているからです。例えば生成 AI を用いた著作物に対して「盗作」「パッチワーク」などと揶揄する行為は断じて許容してはなりませんし、「無断学習」という用語も（遍く学習という行為は無断であるのが当然であるにもかかわらず）生成 AI を用いた著作物のイメージを大きく毀損しています。こうした不適切なネガティブ・キャンペーンを沈静化するためにも、貴庁が生成 AIを用いた創作活動に対して、明快かつ明確なガイドラインを示すことは重要なのではないでしょうか。また、反対派によって醸成されつつある生成 AI のアンダーグラウンドな印象を払拭するために、官庁の広報物に生成 AI を用いた創作物を登用することはひとつのオプションになると思います。,False
248,イラストレーターの方々が努力をして書いたものを無断で生成 AI が学習をし、似た絵柄を出力できるようになるのは盗作や著作権法違反では無いかと考えられるため、生成 AI への規制や使用者への罰則を導入して頂きたい。また、生成 AI によって、日本が今まで培ってきたアニメやイラストの技術が他国特に中国に盗まれ、日本のアニメ残業が衰える危険性もあると考えられる生成 AI については厳しい規制が必要ではないか,False
357,AI で生成される文章であれ絵画であれ、もとは人間が作り出したものをデータとして抽出収集して、無断で AI で再生産するものであり、データ元と競合する生成 AI 開発するのは不当な権利の侵害行為に該当します。欧米諸国では創作者、芸術家の権利を守るために AI生成を規制するよう動きがあります。クールジャパンを謳い、日本を諸外国へアピールする為の重要なオブジェクトだと考えているのなら、創作者（漫画家、小説家、作曲家、作詞家など）を保護しなければ筋が通りません。今、創作者を保護しなければ日本の文化、クールジャパンはお題目だけの張りぼてになり、いずれは滅びます。,False
373,現状の AI と呼ばれる物に対して、あれは機械学習などではなくネットで違法に収集した生成物を合成して任意に作り上げられたものであります単なる著作権ロンダリングに過ぎず、決して保護できるものではありません著作権を無視して人間の創作物を無許可で使用し、その結果出来た生成物に著作権を与えるという行為は矛盾したものであり、法治国家として許されるものではありません現状、AI 合成物を作るツールは海外製ばかりで日本の実益とは程遠いものであります日本は世界有数のコンテンツホルダーであるにも関わらず、日本のコンテンツを食い荒らし、損をする一方です昨今、EU では AI 法が成立しましたアメリカや中国ですらそれに追従する形になっています著作権は人権であり、日本だけがそれをないがしろにするのは世界の秩序に反するものでありますChatGPT を有する OpenAI は無断でニューヨーク・タイムズの記事を使用し、裁判となっていますStableAI も様々な方面から裁判を起こされていますなぜなら、著作物を無断で使用してそれを元に制作物を合成しているからですそして、現状の AI 生成物と呼ばれる物は作家が作ったものを瓜二つに合成する事が出来ますそれを盾に作家を脅し、殺害予告までされいるのが現状ですこのような無法が許されいる現状やこの国のやり方に憤りを感じます一刻も早く作家を守る為の法をこれは許されるべき事ではありません,False
375,創作物を AI に学習させ、それを操作することを「創作している」とすることや、「著作権を有している」と主張できるようにすることは、沢山の創作活動に携わる方々にとってリスクが高いことだと思います、彼等の権利を守る為に考えていただきたいです。日本の文化は世界でも通用する文化であり、文化を守ることは日本の歴史と未来両方を守ることに繋がることだと考えております、しっかりとしルールが定められることを注視して見守りたいと思います。,False
405,昨今 AI による作者への嫌がらせや著作権侵害が多発しています。特定の作者の絵を学習させた ai を使い二次創作が禁止されているコンテンツを生成し第三者が公開したことによって、学習元にされてしまった作者が弁明しなければならない事件などが既に起こってしまっています。日本の漫画アニメは独特なバランスを持ってその体系をなしています。それを ai によって破壊されるのは歴史の軽視、文化への侮辱です。文化庁がそれを推進するのは納得しません。国内 ai には学習内容か明記させる法律を作ってください。また絵の作者が学習を拒否の声明を出している場合は、一切の AI 学習を禁止できるようにしてください。,False
440,日本における現行の生成 AI は、法によって規制すべきだと考えます。生成 AI の多くは、権利が不透明な著作物を学習し、改変した後、出力しています。また、特定のクリエイターを狙い撃ちして学習することで「特定のクリエイターの絵柄」で画像の生成をすることも可能です。中にはこのように「絵柄」を盗まれ、児童向けの案件を受け持っているクリエイターの絵柄で、成人向けのイラストが大量に生成されるという事案が確認されました。これらの行為は、信用、信頼が基盤のクリエイターには甚大な被害を与えるものです。また、生成 AI の学習データの中には、児童ポルノや遺体の画像が大量に含まれていることも確認されています。生成 AI 自体は悪いものではありません。しかし、現在の日本では生成 AI を扱う人間の倫理観が、技術の進歩に追いついていないように感じます。よって生成 AI は、「まだ」法で規制する必要があると考えます。,False
458,絵を描いた人が嫌だ、やめてほしいと言ってるのに生成 AI によって模倣した画像データが作成され、悪質な場合嫌がらせやデータの販売が行われているのが現状です。表現者の権利の犠牲の上で成り立つ技術なら、必ず先細りしていき、日本の漫画やアニメの文化は滅びてしまいます。私はそんな世界には反対です。日本という国には、各個人の権利や主張や意見が保護される国であってほしい。,False
469,生成 AI は、著作権（著作者人格権等も含む）の明確な出展が必要で、侵害されない形での利用が必須です。生成 AI に著作権者の同意のないものが１つでも含まれているのであれば、全てが著作権違反になり、法的な責任を負うことは当然です。クールジャパンとして日本が推進しているアニメや、マンガ、イラストなどについてはそれぞれのクリエイター（著作権者）が生涯にわたって積み上げ、研鑽してつくりあげられるものです。それらを著作権者などの同意なく、または同意がなくとも利用できるように仮に法整備を行った上で生成 AI に読み込ませ、第三者が新たなものを作ることは言語道断で許されることではありません。刹那的には利益が出ることもあるかもしれませんが、自らの努力を他人に行使されることが当たり前になり、生きていくための資金が得られず損をする（稼げない）となれば衰退していくしかなく、長期的に見れば損失にしかなりません。,False
486,日本が世界に負けない唯一の分野がアニメや漫画、ゲームなどといったカルチャー文化だと思います。その中でたくさんのイラストレーター、漫画家、アニメーターがいるわけですが、その方々が血が滲むような努力をして公開した作品が AI 生成によって取り込まれ別の作品になるのは著作権侵害だと思います。最近増えている AI 絵師と名乗る方々がいますが、完成された作品をただ取り込むだけで作ったイラストでお金儲けをする、それは窃盗と同じです。泥棒です。犯罪です。このまま生成 AI を見逃せば日本のアニメ漫画文化は衰退していくだけでしょう。新しいものが生み出せるのは人間だけです。生成 AI では人間のコピーしかつくれません。イラストだけではありません。ネット上に公開されている芸能人や一般人やまたその子どもたちも生成 AI で合成され望ましくない形で赤の他人によって画像がネット上に公開されることもあります。(岸田首相のフェイク動画など)このまま放ってしまうとこれ以上大きい問題に繋がると思います。生成 AI を使用するにあたって、ネット上にある画像全てを使えるのでなく、決められた素材、または自分で用意した写真やイラストのみ使用可能にして欲しいです。それ以外の画像を生成 AI に取り込んだ場合は罰則される法律を作って欲しいです。世界では既に生成 AI による法改正や規則もあるというのに日本が生成 AI の使用範囲が無法地帯になっていることがとても恥ずかしいです。早急にご対応、ご検討の程お願い致します。,False
495,知人がイラストなどで子育てをしながらイラストなどを書いて家計の足しにしており、野放図で無法な AI に頭を悩ませている。また、他人の絵データを吸い取り勝手に 18 禁イラストに加工しネットにばらまかれ名誉毀損に悩まれている人もおり、アニメ漫画を自国の産業にしている日本としてはきっちり対策して著作権を守ってほしいと思うのでお願いいたします。,False
537,個人の著作物（創作物、声）を、本人の承諾なく無断で AI に取り込むのは反対です。日本のコンテンツ産業の原泉は個人の豊かな発想とその創作物にあります。そして人間個人の存在自体に、海外からも憧れられる名前と作風がついています。また日本の創作物の豊かさは、無名な個人が他の作家から影響を受けて作品を生み出し、その連鎖によって作り出されるものです。一方で、ゲームやアニメなどの集団作業で発生する単純作業、連続させるために必要な作業については AI 導入も必要かと思います。個人の創作物というよりは作品の下準備的なものです。個人の創造性やモチベーションをへし折る形での導入には反対です。,False
559,著作権の侵害ととれる法律違反の作品が誰でも簡単に作れてしまうことは大問題。難しい話はできないが、「これくらい被っても仕方なくね？」を「仕方なくない」と、一生懸命努力してオリジナリティとユーモアを突き詰めているクリエイターを侵害するようなシステムは作るべきでないと思ったので意見した。AI で他者の著作物を取り込み“パクリ”を生成することは、日本の素晴らしい文化や作品をパクって自作発言して問題を起こしてばかりの中国と何も変わらない。国際問題に発展すること待ったなしといった感じになってしまうため、著作権を守るためにも AI で作品を作ること自体は禁止すべきと考える。,False
591,3-(1)著作権侵害をしている生成 AI を使うべきではないAI を使うなら著作権侵害をしないクリーンなデータのみで作られたものを使うべき生成 AI で作られたようなパクリゲームみたいなものの存在も出てきている日本は他の国に類を見ないほどコンテンツが豊富でそれらを守りそれらで利益を上げていくべきだから著作権侵害 AI を使うべきではない 著作権を守り人間の権利を守れ,False
610,特定のクリエイター又は著作物に対する需要が、AI 生成物によって代替されてしまうような事態が生じる場合、「著作権者の利益を不当に害することとなる場合」こんな懸念のあることを推し進める意味がわかりません。日本が大事にしてきた創造という文化的価値が損なわれるようなことがあってはならないと思います。これを推し進めるに事によって誰かが不当に利益を得て誰かが大きな損失を被ることがなぜ分からないのか理解に苦しみます,False
612,生成 ai への法的整備をお願いします。現状無制限で他者の作品を取り込み書き出すことができ、作品の盗用、悪用、著作権のロンダリングが行われています。また、先日の岸田総理の動画のように有名人などの写真を加工しディープフェイクやポルノなども作成されています。漫画作品を取り込み改変して書き出すことで内容を無料公開できる、映画など映像作品も同様で一次で創作したものが一手間 ai を加えその ai 作者のものに塗り替えられる可能性もあります。他国では訴訟も進んでおり、アーティストや役者のストライキも起こっています。いち早く法整備をしなければ、我が国の守るべき作家や企業の制作物が第三者に利用されてしまいます。,False
644,AI 生成では学習源が必要になると思いますが、その学習源の著作権に関して問題があるように感じています。イラストレーターが描いたイラストに対して、自作発言やパクりと言った行為は違法であるのに対して、無断で AI に学習させることは合法になっていることが現状です。これだと AI を挟めばどの著作物も利用できてしまいます。ここの法律を整備していただきたいです。日本にはアニメやイラストなどの文化が強く、海外の方にも親しまれている大きな文化です。この文化を絶やさず繁栄させる為にも、この AI と著作権の関係がクリエイターにとって安心できるものになるよう願っております。,False
698,自分の作品を AI の学習に使われる事を嫌がる相手に「合法」といい搾取し、金儲けをしたり、罵詈雑言等の嫌がらせ、脅迫をしているのが AI 利用者の現状ですまた、ゲームや DVD から音声に抜き出し、声優の声を合成した AI ボイスソフトを販売しようとする人もいます正直日本人は著作権をあまりにも軽視していると思いますあらゆるクリエイターの著作権は守るべきです,False
719,現在の日本での AI は著作権侵害を簡単に行えるツールとなっており、犯罪の温床になり得るといえます。既に多くの漫画家、イラストレーターなどの絵を AI で学習させ作り出したものを無断で売る行為が多く行われています。AI を使用する際の法案・法律を速やかに行って欲しいです。,False
851,"AI と著作権に関する考え方について 各項目意見を送らせていただきます。2.(1)ア○3 項＞ありふれた表現""は著作物に含まれない生成 AI により無尽蔵にコンテンツが大量生産された場合、全てのコンテンツはありふれたものとなるため著作権自体が形骸化してしまいます。2.(1)エ日本国法の及ぶ範囲では、個人が PC 上にダウンロードして利用できるローカルモデルの生成 AI の日本での使用が対象になると考えています。利用者が増加すればベルヌ条約において国際的に違法となったのちも対応に実現性がなくなるため、早急に一時的にでも規制すべきと考えます。4.＜クリエイターや実演家等の権利者の懸念＞第 3 項クリエイターの仕事が奪われるなどという規模の話ではなく、全ての人権を誰にでも簡単に侵害できる状況が現実に起こっています。著作権・肖像権、企業・個人の名誉、信用などの知的財産を簡単に複製、盗用、毀損して失わせることが AI を用いれば可能になってしまいます。＜AI 開発者・AI サービス提供者等の事業者の懸念＞研究開発においては、著作者同意のうえ提供されたデータを利用する場合著作権法を適用すべきではないと考えます。問題は開発した物の公開、提供であり、これは国際的に生成AI に関するルールが制定された後審査の上行うべきであると考えます。＜AI 利用者の懸念＞に関しても同じく、現在において生成 AI を利用すべきではないと考えます。5.(1)イ(イ)○6 項著作権法第 30 条の４「当該著作物に表現された思想又は感情を自ら享受し又は他人に享受させることを目的としない場合には」これに疑問を感じます。利用者がコンテンツ系の生成 AI を使用し、生成されたコンテンツが利用者の視覚・聴覚で認識された場合、目的に関わらず享受になるだろうと考えます。例えば「享受の目的なく上映中の映画館に入りスクリーンを見ていたが、享受していないため料金を支払う必要が無い」というのはおかしい事のはずです。享受目的であるかの証明は実質不可能であるため、結果だけに対し著作権法の適用を行うべきであると考えます。目的の有無に関わらず過失運転致死傷罪に自動車運転処罰法が適用されるように、著作物を学習した AI でコンテンツの生成を行ったのなら著作権法を適用すべきです。カ(イ)○2 項学習済みモデルが侵害によって作成されたものではないとするのには疑問があります。スタンフォード大学などの調査により、画像生成 AI においては学習データに確かに著作権・肖像権で保護された画像(リーチ URL)が含まれていることが分かっています。それにより作成された学習モデルは侵害の成果物に他ならないと考えます。問題は、現在の著作権法に記載のない新しい形の侵害であることだと思います。こここそ文化庁様の所轄であり、新しい著作権法の対応改革の必要がある点だと思います。最後に 5．エ(オ)○3 項 ＞海賊版により我が国のコンテンツ産業が受ける被害は甚大生成AI は、海賊版をはるかに超える被害を市場に及ぼしています。消費者が無料の生成 AI を利用することは、本来市場で起こるはずだった消費が無くなることです。例としてイラスト制作におきましては本来、10000~200000 円といったような相場がありましたが、生成AI はこの消費を 0 円にしてしまいます。それが何万何億と利用を繰り返されている現状なので、どれほどの被害なのか予想に難くないと思います。また、生成 AI の深刻で単純な問題として、AI 生成物が""売れない""""人気が無い""という点があります。SNS 上では AI 利用が発覚した企業が海外のアカウントから多くの批判を受けて、謝罪を行うような事態が頻発するような状況です。生成 AI は単純に市場を破壊し利益は産みだせないもののように思えるのが現状です。また、確認してきた被害として・企業クリエイターの解雇、AI 画像氾濫の対応に迫られるイラスト SNS など不利益を起こす事例・深刻なものでは、この問題に悩んだ末自死してしまったクリエイター、ディープフェイクで作られたポルノを拡散され絶望して自死してしまったモデルの女性、精巧なフェイクニュースによる混乱、名誉棄損 など多岐に渡ります。この問題は世界的なものであり、各国家・権力団体の誠実な意志と団結が必要だと考えます。日本文化庁様におかれましては世界に率先する姿勢で規制を進めていただきたく願います。何卒何卒よろしくお願いいたします。""",False
860,漫画家です。著作権を譲渡していないのに勝手に絵を学習されて被害にあっています。私達漫画家は著作権違反を行ったら訴えられるのにＡＩはそれを当然のように行っています。また沢山の若手のクリエイターの著作権放棄していない絵が今もなお膨大に学習され皆やる気を失っています。日本はクールジャパンを謳いながらＡＩで若手の焼き畑を行っています。海外では沢山のクリエイターがＡＩの違法性を訴え裁判を起こしているのに日本は何をやっているのですか？クリエイターから作品を盗むＡＩを食い止めてほしいです。,False
875,日本の誇るべき文化であるアニメ、漫画、ゲーム等の分野で活動するクリエイターが生成AI によって損するような政策や制度にしないでいただきたいです。,False
