id,comment,is_representative
788,PDF10 ページ後半から 11 ページにかけて「この際の生成については、学習データの切り貼りではないとされる」と記載があるが、生成 AI の使用には学習元のデータが不可欠であり、そのデータから作品が作られている時点でそれは学習データの切り貼りと言えるのではないか。何もない状態から人の手で作り上げられた作品と、すでに存在する創作物のデータから生成された作品の扱いが同じであってはいけないと考える。もしこの認識がまかり通るのであれば、創作者の労力への対価も無く AI 技術者が作品を利用できてしまうことになる。そのような、自分の作品がどこで利用されるかわからない状態では創作者の意欲が失われ、国の芸術産業が衰えてしまうのではないか。私はそもそも生成 AI に創作物を学習させることは著作権侵害であるべきだと考える。,True
70,生成 AI による「学習」は、人間の学習とは明確に異なるものである。生成 AI によるイラストの生成は学習データに頼り切っているためだ。そして、使用者の多い生成 AI の中には、無断で学習したデータセットを使用したものが存在する。AI による無断学習はデータの剽窃に他ならず、取り締まるべきだと私は考える。生成 AI が芸術及び社会の発展に重要な技術であることに異論はないが、無断で他人のデータを使用することは許されざる行為だと感じる。,False
256,生成 AI の学習に使われてる素材のほぼ全てが海賊版や SNS から作者に無断で引っ張って来た作品という現状は重く受け止める必要がある,False
275,生成 AI は学習可能のデータのみで学習されるべきです。人間と機械の学習は違いますが、人間も本を買って学習もします。声や画像はそこに至るまで人の努力も有りますので、それを簡単に泥棒出来るのはおかしい。ゲームで例えると生成 AI はチート行為してるようにしか見えません。世の中努力しない者の方が有利の世界になると、人は努力をしなくなります。,False
409,生成 AI の学習、開発段階について生成 AI は学習元のデータを無断で収集し、利用されている。しかし、その成果は生成 AI 利用者の成果に差し替えられ、学習元のデータの著作者に還元されていない。現在のそのような搾取的な構造を改善する必要があるのではないか。,False
449,AI が発展し、最近は無断転載を無断転載では無いように見せるために使われることが多くなってきました。,False
615,AI 学習機能の悪用(悪用と意図したものでなくとも)でクリエイターさんやプロの皆様が作った作品を無断で AI 学習に使えてしまう現状は早急に改善すべきです。生成物は切り貼りではないといった記載がありましたが一部が取り込まれた作品そのままだった場合(酷似レベルであっても)それは実質、従来アウトであるとされてきた「パクリ」に他ならないものであり、法律の言い回しを変えたところで本質は変わりません。素人ですが今回の内容は「パクリにお墨付きを与える」ものに見えます。法整備はまず現在活動しているプロ、アマ両方のクリエイターの皆さんの作品、権利が侵害されないようにする点から始めてください。クールジャパンと呼ばれるこの文化の土台は裾野の広さにあるんじゃないですか、クリエイターさんたちが皆筆を折るような環境を作ったらクールジャパン滅びますよ。,False
649,本草案の「AI の技術背景」について、現在問題視されている生産 AI(特に表現、アートの分野において顕著)の多くが学習元に「現在市場に出回っている既存の創作物」を「そのまま」取り込み、学習させているものが多い。これは、出力したデータを見ても「データの切り貼り」とは言えないと考える。悪意ある生産 AI 使用者が既に行なっている例として「特定の創作者(以下「絵師」と定義)の作品だけを生産 AI に学習させ、データ学習元になった絵師が出している創作物と酷似した AI 出力物(以下「AI 作品」と定義)を市場に流布させることで、絵師の創作物の価値を落とし、絵師の創作物の価値を低下させる、絵師に対し AI 作品を使って誹謗中傷を行う」などの例が確認されている。これは生産 AI の本来の目的である「技術の進歩」とは全く異なるものだと考える。これは、「生産 AI を使用した創作者に対する攻撃」であり、創作者の名誉や信用を手軽に失墜させることを目的とした新たな手段である。現状の生産 AI に対する審議では、現在進行形で被害者が出ているこの創作者に対する攻撃について、明確な法的措置を取れないと考える。これについて個人の見解を述べると、国が主導して生産 AI に対する著作権を迅速に定義し「絵師が作成した制作物」を守るべきであり、「意図的に生産 AI を使用して作られた AI 作品」については盗作や名誉毀損などの現在ある法例に基づいて市場に出回る段階の前の時点で抑えられるように整備すべきだと考える。,False
679,配布 PDF の 10 ページ目後半から 11 ページ頭の、「学習データは切り貼りではないとされる」事についてですが、学習データは無断転載ですし、データは全て切り貼りです。AI 使用者や開発者の意見だけを鵜呑みにして、AI の実態をご存知ないのですか？AI(とくにイラスト画像生成 AI)の反対者の意見をよく聞いて調べてください。AI は、学習した元データをそのままを出力し、それを AI 使用者がよく調べもせずにそのまま世に発表し商売にしていることもあります。これは切り貼りどころか、画像まるごとの無断転載になります。AI という名のコピー機です。学習元の画像やイラストの製作者に金銭は 1 円も入らないのに、AI を通して出力した無関係な人間がたくさんの収益を得ているという情報や被害を何十件も見聞きしました。X などでそういった被害を調べると、被害者(学習に使われた元データの製作者)の意見が多数出てきます。また、画像生成 AI には違法ポルノ・児童ポルノの画像も多く学習に使われています。学習データは切り貼りでないのなら、違法なポルノ画像を使っていても何も問題ないと思っているのでしょうか。テキストから画像を生成する AI「Stable Diffusion」や「LAION5B」などはまさにそうです。膨大な量の違法な児童の性的虐待画像を使って訓練されていたりもします。そんな犯罪画像の学習も容易く行える AI とその出力物を、人が頑張って作ったイラスト・3D モデル・音楽などの著作者やその権利と同列に並べて考えないでください。クリエイターへの冒涜でしかありません。,False
779,「学習データは切り貼りではないとされる」と記載がありますが、無断転載をしている上に、切り貼りです。ai が野放しになっている現状が怖いです。,False
922,生成 AI について、そもそも学習元となるデータがなければ生成出来ないものと思われます。その学習に各分野のクリエイターの作品が勝手に使用され、それから生成されたものを赤の他人が利用して利益をあげたり評価をもらうというのは非常に不条理ではないでしょうか。クリエイターが作った作品は、その人がプロであれアマチュアであれ時間と労力をかけたものです。その成果物を掠め取る行為は規制すべきです。逆にクリエイターが自分が作った作品のみを使用して生成 AI を活用するのは問題ないと思われます。その場合個人クリエイターなら権利範囲がはっきりするでしょうが、例えばアニメ製作会社など多くのクリエイターが参加している場で生成 AI を利用する場合の権利範囲などは現場の意見を集め慎重に議論するべきではないでしょうか。どちらにしろ生成 AI については海外で既に問題になっている事例などを含め、しっかりと議論を行い規制すべきです。クリエイターの権利が守られず、赤の他人がクリエイターの権利を侵害することのないようにしていただきたいと思います。,False
940,既存のクリエイターの作品を学習させ AI で生成し売り出す行為が今後心配になります。,False
990,生成 AI の現状は不特定多数の創作物や写真等を学習させて生成されています。ディープフェイクの危険性や特定の人物の創作物を学習させたなりすまし、それらによって起こるプライバシーの侵害・名誉毀損・金銭等の強要・恐喝など多くの問題が起こりうる可能性が十分にあります。更に、今まで多くのクリエイター達が築き上げてきた創作文化がこのままでは全て壊されてしまう可能性が十分にあります。また、生成 AI について「生成 AI では、入力された指示を情報解析し得られた結果と、その生成 AI が学習したパターンやルール、傾向等に基づき、生成物を生成することとなる。この際の生成については、通常、学習データの切り貼りではないとされる。」と記載されておりますが、生成 AI は学習したデータを元に生成するため、「学習データの切り貼り」でしかありません。学習させなければ生成はできないのです。クリエイターは勿論、クリエイターとして活動をしていない多くの人々に対しても重大な危険性がある生成 AI は使用禁止とは言わずとも多くの制約をつけるべきであり、誰しもが簡単に精度の高い生成 AI を利用できるようにするのは間違いです。,False
995,10p 後半から 11p の前半にかけての学習データは切り貼りではないとされるですがどうかと思います。無断転載の時点でアウトだしこれを許可することで多くの創作に関する人間が困るということ、実在する人物を生成 AI に覚えさせることで、個人の性的なコンテンツを作ったりなど創作のみならず困る人間が必ず出ます。正直この素案は想像力が欠如しているので絶対に考え直した方がいいです。,False
