id,comment,is_representative
916,・生成 AI に関する問題点に関してまず、生成 AI が現状創作者に対してどのような影響を与えているのかといえば、背景画像の生成などでは貢献もしている面もあるかと思われます。ですが、いちネットの利用者としてイラストレーターなどの方々の多い界隈を見た限りでは、一人の創作者の作品ばかりを学習させ、意図的に画風や表現までをも模倣する行為、そしてその作品を利用しての作者本人への誹謗中傷・自殺教唆などの行為を執拗に行う悪質なユーザーがいることもまた事実です。イラストレーター自身が「生成 AI に学習されたくない」と明言している場合でも、現状生成 AI への学習元に使うことに関して適切な法整備がされていないため、これみよがしに学習元として画像を収集し、その人の個性を集めた絵を生成し送りつけたり、といった嫌がらせに近い行為も確認されています。私自身、これは立派な著作権侵害であり、人権侵害でもあると考えていますが、文化庁側の認識としてはこのような現状があるというこのコメントを見てどう思われますでしょうか。また、懸念事項は絵や文章といった創作物だけでなく、声に関しても懸念する点があります。現時点で様々な有名声優の音声データを学習させ、勝手に楽曲を歌わせたり、コンテンツをネット上にアップロードしたりという行為が確認されています。さらには影響力の高い、政府要人などの声を模倣し、フェイクニュースが作成されている例もあります。生成 AI を法で縛ることなく野放しにしておくことで被害を被るのは、一般人や個々人のアーティストだけではありません。今一度、生成 AI が創作という世界にどのような影響を与えるのか、どのようなことができるのか、きちんと把握してから、改めて法整備や国民への啓発などをしていただければと思います。,True
0,１、はじめに昨今のＳＮＳを見てみると多くのイラストレーターがＡＩ学習によって構図の模倣被害に悩まされている。いわゆる「トレパク被害」である。一方でＡＩの出力する絵柄には作風や雰囲気に素人目でもわかる共通点があり、もともとそれと似た画風をしていたイラストレーターが自分の作品をＡＩ出力作品と疑われる事例も出てきている。近年の AI の発達は目覚ましく相当の専門家でもない限り AI の次の行動を予測することは難しい。この状態を西垣通氏、川島茂雄氏共著の『AI 倫理るのか』（中公新書ラクレ人工知能は「責任」をとれ2019 年９/10 初版）の言葉を借りて「ＡＩのもつ疑似不可知性」と呼ぶこととする。「疑似不可知性」を持つようになったＡＩの責任の所在について、個人的な視点ではあるが検討していきたいと考えている。２、検討の前提として（１）従来の著作権法の考え方との整合性についてこれからの AI に対する著作権法の考え方と従来の著作権法の考え方との整合性についてはおおむね取れていると考えている。しかし判例として判決を出す場合に関してユーザーは AI の「疑似不可知性」により著作権侵害をしてしまったのかそれとも意図的なものだったかについては慎重に検討し責任の所在を明らかにすることの必要性を感じている。（２）AI と著作権の関係に関する従来の整理法規制が足りていないと感じる場面もある。生成 AI が出力する文章だけでなく画像や映像に関しても規制を加えていくべきだと考える。しかし規制を加えるのは AI に関する知識が比較的乏しいユーザーおよび加害者側ではなく AI の行動を予測できる制作者側であると考える。３．生成 AI の技術的な背景について（１）生成 AI について大変すばらしい技術であり、世界中の文化の発展に寄与してほしいと考えているがそれによって一部の人々が不利益をこうむるのは不本意でしかない。その不利益は文化の後退を招きかねないものであり、新たな規制が必要だと考えている。（２）生成 AI に関する新たな技術（３）AI 開発事業者・AI サービス提供者による技術的な措置について４．関係者からの様々な懸念の声について５．各論点について（１）学習・開発段階（２）生成・利用段階（３）生成物の著作物性についてまず私は AI が作成した作品については何者も著作権およびそれに付随する権利を一切持たないと考えている。次に AI 生成物が他人の著作権等を侵害している場合である。AI 生成物の依拠性、類似性を判断するのは大変困難であるため製作者側が AI プログラム作成時に少ないデータに依拠したものの出力を禁止させる等の対策が必要であると考えている。（４）その他の論点について自身の作品に明らかに依拠した作品が出力された場合クリエイターは著作者人格権を主張することが可能であると考える。６．最後にまず募集要項や素案は大変難解であり、読み切るのに苦労した。素案は読み切っても正しく読み取れているかどうかわからず、意見は貴庁が求めている内容と合致しているか不安である。今回のような案件であれば専門家だけではなく、実際に被害を受けたクリエイターからの意見が貴重だと考える。そのためもう少し緩く大衆に迎合してでも意見を募るべきではないかと考える。私の文章は大変稚拙であると認識している。しかし、これから多くのクリエイターが AIをうまく利用して文化の発展に寄与してほしいと考え、私の意見が未来の創作物保護のほんの一助になればという想いから意見を提出させていただく。,False
60,と申しますイラスト AI が世に出てから、その動向を見守っておりました。その中で感じたことを書かせていただきます１・基礎研究はいろんな種類をやるべき将来的に役に立つ立たないにかかわらず、基礎研究は幅広く行われるべきと考えます。ですので、AI の研究および技術発展は行われるべきと思います。２・誰でも使えるべきではない現在、イラスト AI は一般利用者も利用ができる状態です。そんな中、画風を真似して画集を販売したり、ガイドライン違反の絵を描いて嫌がらせに使われたり悪質なケースが散見されます。イラスト AI は、研究目的のみに利用されるべきで一般利用はされるべきではないと考えます。３・著作権の観点で問題がある今のイラスト AI は、学習した絵のコピーを幾重にも利用している状態と聞きますオートメーションで贋作の合成コピーができる状態は健全ではないと考えます。４・学習元のイラストへ許可を現在、イラスト AI はオートメーションでイラストをネットで探し学習している状態と聞きます。学習の際は、持ち主に許可を取り学習元イラスト提供する形が健全と考えます。５・コピーペーストによらない描画を望む学習したイラストから、一から人間のように絵を描き始めるプログラムを望みます他者の絵のコピーペーストを幾重にも利用する AI の使い方は贋作の量産と変わりなく健全でないと考えます。以上です、ご査収ください。,False
186,生成 AI に対しては 2 つの意見があります。イラストについてです。一つは使用している人々の多くがデータ元となった人間へのリスペクトを欠いているなぁと感じたことです。AI を用いてなんらかの成果物を出力する際にはデータ元となった人間が数多存在します。くわえて出力の際に特定の個人の絵柄に近いものを高い精度で模倣する場合がございます。絵柄というものは商売道具です。この人の影響をめちゃくちゃ受けました！などとはあまり主張しないものですが、生成 AI を用いる人の「〇〇の絵柄を出力した！完璧にコピーした！」のような露悪的なコメントを見た覚えがあり憤りを感じた記憶があります。相手に対するリスペクトを感じないという個人的感情で申し訳ありません。二つ目は学習元の不透明性です。生成 AI はインターネット上のあらゆるデータを学習することによって成長していますが、そのデータの出所が不明では知らず知らずのうちに例えばですが実在女性の児童ポルノを学習してしまっている場合、そしてそれを用いたデータを世間にアップロードした場合、なんらかの犯罪に加担してしまうといったケースにはなりえないでしょうか？一刻も早くデータ元を明確にする強制力のあるルールが必要だと思われます。,False
201,私は現在、イラストレーターとして活動しており、その視点での意見を提出させていただきます。最初に結論としては、現状の生成 AI はイラストレーター業に多大な負の影響を及ぼす、滅ぶべき絶対悪のような存在だと認識せざるを得ません。ただ、生成 AI の素材収集が作者本人から許可されたもののみを扱う場合は問題は解決されると思います。以下詳細な意見となります。生成 AI については、まず生成 AI を完成させるための第一段階として多くのイラストをネット上から収集する段階が発生すると思われますが、多くのイラストレーターが活動するX（旧 Twitter）等の SNS において、プロフィール欄に自分のイラストを AI 利用に禁止の旨を記載している場合がほとんどであると認識しております。私自身も無断での使用を禁じており、生成 AI の素材収集であっても使用を禁止するようプロフィールに記載している状況です。生成 AI を使う側の思考はまったく理解できませんが、イラストレーターにとって、無断で自分のイラストが使われるというのは、それが他の人間に使われたか、AI に使われたかに関わらず、殺意が芽生えるほどの状況であることを認識する必要があります。生成 AIであれば無断使用は許されるのか？そんなわけがありません。私のようなイラストレーターからの視点では、この生成 AI の素材収集の行為はイラストが盗まれているような感覚があり、法律が禁止していないからイラストを勝手に使っていいよということには絶対になりません。また大量の素材を収集するということで、イラストを描き上げた方々に対する敬意がまるで感じられないのも拒否感が増大される原因だと考えます。現在は、生成 AI という名の「無許可イラスト収集マシン」に対して、法律が追いついていないのをいい事に、道徳に反するようなイラストの利用が散見されているのが現状であり、その状況でイラストレーターが取れる対処は「ネット上にイラストをアップロードしない。」という対処しかなく、その対処は同時に今後の自身の商売に非常に打撃をもたらすものであります。また生成 AI の存在によって、筆を折るイラストレーターが増えることもまた問題です。私の知り合いには生成 AI の無断イラスト収集によって心を壊され、退場していく方がおりましたが、このようにイラストレーターが生成 AI の素材収集を忌避し筆を折ることを選択した場合、それによってイラストレーターの数が減りレベルが下がり続けると考えます。現在、日本の誇るアニメ、漫画は世界でもトップ技術であると認識していますが、生成 AI を許容することはそのトップ技術を自ら投げ捨てる暴挙に他なりません。生成 AI は責任が取れないという点も問題です。もし生成 AI があまりにも別の既存の似たイラストを生成してしまった場合、それは訴えることができるのでしょうか？そして訴えたとして誰が責任を取るのか。これは車の自動運転で事故を起こしたときに誰が責任を取るのかという話と似ている気がします。人類で未だ正解が出ていない問題だと思いますが、それと同じように生成 AI は現状、人間が抵抗なく扱える段階にはありません。そんな状態であるにも関わらず現状生成 AI に対して全くの無法状態なのは、この 2024 年に完全自動運転の車を公道で走らせているのと何ら変わりないのではないでしょうか。もはや常時玉突き事故のようなものが起きてはネットで毎日のように炎上する始末。平和とはあまりにもかけ離れています。事実イラストレーターの心中は常に生成 AI という盗人がちらついて、陰鬱と過ごす日々です。盗人が常に自分の隣の席にいるのに気持ちよく業務ができるでしょうか？できるわけがありません。残念ですが今の生成 AI は百害あって一利なし。ですがこの生成 AI を許せる場合があると思います。それはとても簡単で、素材収集の際にクリエイターに許可を貰う。ただそれだけでう。「このイラストを生成 AI の素材に使用していいですか？」それを聞いて許可をもらうだけでこの一連の問題はすべて解決します。効率がどうとかそういうことではなく、これはすべての日本人が習ってきた道徳の問題であり、守るべき社会のルールになるべきです。今回はイラストレーターとしての視点で生成 AI がどれほど邪悪なのかを意見させていただきました。公的な機関に送付するにはあまりにも不適切な文言がございましたこと、申し訳ございません。ご確認のほど、何卒よろしくお願い申し上げます。,False
203,3.生成 AI の技術的な背景について生成された画像は細かな面では不気味に見える。なぜなら、いろんな作画を取り入れ、見た目だけはいいものの、基礎的な部位しか学習されてないからである。結果、人のイラストを生成されたときに、わずかに歪んだり、指がかけていたりあらぬ方向に曲がるなどの不気味さがある。人のイラストを勝手に学習し、作り上げる姿はさながら、マッドサイエンティストのキメラ生成と同じではないかと思っている。〈クリエイターや実演家等の権利者の懸念〉イラストレーターなどが描いた、イラストなどを AI で無断に学習ができ、著作権侵害は勿論、性的被害などの被害者もある。人の努力を盗むこととも言える。公式のキャラクターが一般の AI 生成によって悪用の可能性もある。時間をかけて作り上げた努力そのものを盗むことすら可能。6.最後にAI 技術は進歩してきてはいるが、AI 生成が許されてしまえば今後昔ながらのイラストレーターや、技術者は AI 生成によって、仕事を奪われ、筆を折り、パコソンを閉じ、絶滅するだろう。大げさに言うが、実際にそれは起こっている。趣味でイラストを描く人が生成 AI に自身の絵を学習されるリスクが起きると理解して、ネットに挙げなくなったことや、絵描きそのものをやめた人もいる。これがこのまま続けば数々の素質ある人々は、筆を取ることをやめ、アニメ大国と呼ばれた日本は衰退し、いつかはつまらない呆れた世界になると思っている。このまま生成 AI は許されるべきか?否、規制でもしないと許されない範囲に落ちぶれている。,False
206,"例え AI 生成画像が出回っても、ただただ無償で公開されてる程度なら騒ぐ必要はないかと。AI に学習された程度で騒ぎすぎです。著作権を持つクリエイターがもっといいもの作ればいいだけ。それが出来ないならその人も AI 生成に頼ればいいだけです。AI に勝てない,AI が憎いクリエイターが騒いでるだけの問題にしか見えません。",False
234,AI での生成した絵についてトレース元の絵が類似しているものが多く存在しまた〇〇作者風など多く見受けられており絵を仕事にする人間に対して支障が出ているものまた SNS などを通じトレース元の作者が意図してない絵または許可されていない物も生成されているのも見受けられております。画風についてはもうトレースの類似がみられるようなら禁止または制限した方が今後の為だと思われます。,False
235,私自身が、イラスト・漫画を普段描いており、本意見は主にイラスト・漫画に関する意見になります。生成 AI について、成果物を許可無くそのまま使用している、著作者が拒否できない事が大きな問題だと捉えている。◯製作 AI に対する認識生成 AI は通常の技術（工場の機械や計算 AI など）とは異なり、成果品を作る補助とならず、他者の著作物をそのまま混ぜて出力している。人間が他者の著作物で学習することとは異なり、明らかに学習対象の著作物と同様のイラストが生成されるといった事例が度々SNS で散見される。著作物をそのまま切り貼りして作成したコラージュに近い。他者の著作物を無断使用し生成 AI 利用者が利益を得る一方的な搾取構造になっている。◯生成 AI の規制はイラスト・漫画発展の妨げにならないのかイラストや漫画の下地として生成 AI を利用するといった意見もあるが、現状、商業利用可能な素材集やフリー素材、3D モデルが多くあり、生成 AI を導入する※デメリットを無視してわざわざ使う必要性は無い。よって発展の妨げにならないと考える。※生成 AI を使うことで生じるデメリット・データセットの中に CSAM を含んだ児童ポルノが混入している・他者の著作物がそのまま生成される場合がある・海外では生成 AI の規制が進んでおり、将来的に海外展開できないようになる可能性がある◯生成 AI 被害について現在、特定のイラストレーターを狙い撃ちし、その方のイラストを集中学習するといった使われ方もされている。同じ絵柄、クオリティのイラストを世界中の誰でも生成でき、大量生産できるうえ、それを規制したり、罰したりできない状況なのが現状である。以上の点からクリエーターを守るために、生成 AI について、何かしらの規制が必要だと考える。◯規制案強めの規制案・著作者が拒否した著作物を使った生成 AI ツールの規制または厳罰化・著作権に問題がない（著作者からの許可を得た）データセットを使用した生成 AI ツールが製作されるまで、生成 AI の使用を規制弱めの規制案・生成 AI を使用したという印を付けることの義務化・使用されているデータセットを公開することの義務化・特定の著作物を集中学習させた生成 AI ツールの規制または厳罰化・個人間の利用にとどまり、商用目的の利用を規制,False
299,デジタルイラストを描く者として、まず AI に無断で学習させることに問題がないのか多くの方に考えて頂きたいと思っています。作風の模倣は人であれ AI であれ問題があるのはわかりやすいと思いますが、学習とはいえ無断使用であり野放しにしておいていいものなのか是非多くの方に考えて頂きたいです。自分の成果物が無断で使用されることがわかっていたら、だれも本気で作ろうと思わなくなると思います。,False
