id,comment,is_representative
361,生成 AI で特定の版権物や特定の人の作風といった少数の学習元から作品を生成することは著作権侵害あたると考える。また特定の版権物や作風を生成することが目的でない生成AI も、AI を用いない創作の需要の低下などから間接的に、著作権者の利益を不当に害するものに当たると考える。生成 AI のように学習したデータが直接 AI の利用結果にかかわるものは、同意を得ていないデータを学習することは禁止すべきだと思う。,True
10,AI においての学び（すなわちデータのインプットとその処理蓄積）についてを、著作権で制限することには賛成できません。それを行うことはコンピューターサイエンスの発展を妨げることとなりますし、何よりも人間の学びと何が違うのかという観点で考察を行った際の差異があまりないように思われます。であれば、人間も誰かの作品から学ぶことは著作権において違法であるといえなくもないはずです。私は現在の文化庁の解釈である、AI は道具にすぎず、AI を使って何かを生成した人間なり法人がそれを公に出したときにはじめて著作物と認められ、著作権の観点での類似などが検討されるべきと考えます。もし、AI においての学びと出力が著作権法に違反するのであれば、AI にも人としての格を法的に与えるべきです。将棋の世界において、AI が人間よりも強くなったことで、人間の将棋もレベルが上がったといいます。文化的な作品においても、同様な考え方で AI を活用すべきであると考えます。,False
25,２．検討の前提として（１）従来の著作権法の考え方との整合性について生成 AI による学習は当然出力を前提とするものであり、元の画像や文章、音声に類似、またはほぼ同一のものが出力される現在の状況において、元の権利者の当然得られたであろう金銭的収入、社会的地位、名誉を傷つける可能性がある学習を拒否する権利が必要であると考える。５．各論点について（１）学習・開発段階まず学習においてはその内容の出典をすべて明らかにすることを求める。また、その過程で著作権者、被写体などの権利者の許可が得られない場合は勝手に利用できないものとすべきである。これはコピー品や写真の捏造、ドラえもん最終話同人誌問題のような作者の意図しない表現を無数に量産することへの歯止めであるとともに、正当な報酬を支払うことで権利を買うという当然の経済行為を促すものである。（２）生成・利用段階生成されたものについては、生成 AI 製であることを明示することを求める。生成 AI で作成されたデータを実際の戦争や災害の画像などとして発表された結果報道を混乱させ、著名人、あるいは身近な人間になりすまし、犯罪行為や倫理にもとる行動をとらせて名誉を傷つけたり、詐欺に使われる例がみられるようになっている。これらをとめるためにも、また、従来の人間が作ったものと差別化する意味でも、生成AI とそうでないものが明らかに分別可能であるようにすべきと考える。また、生成されたものが違法であると判断された場合には、生成者にその責があるとすべきである。（３）生成物の著作物性について生成 AI によって作り出されたデータには、著作物性はないと考える。その表現は学習元に依拠しており、出力者および生成 AI そのものが表現したものではなく、また同じ文言を使えば全く別の人間であっても同じ表現が可能だからである。,False
46,AI と著作権に関する考え方について（素案）クリエイターや実演者等の権利者の懸念 に対する意見を提出します。前提として私は AI を使用していないクリエイターです。現状、生成 AI の使用者の大半は学習データソースの作成者の権利を考慮しない、，或いはあえて蔑ろにする様な振る舞いを取っています。AI 学習使用禁止の文言には現時点で法的拘束力はないことは存じておりますが、クリエイターが控える様な意見を送っても法整備が無いことを盾にして誹謗中傷や政治的思想を伴った反論をする生成 AI 使用者は絶えません。また、生成 AI 使用者のリテラシーを抜きにしても、長年の研鑽によって生み出された画風や表現が生成 AI によって陳腐化されてしまう事態もおきています。(スラングで言うところのマスピ顔、等。)上記問題を除いても、現行の法律に最も強く関連する問題として実在人物(児童を含む)のポルノがすでに大量に出回っており、これが pixiv を始めとする投稿サイトを汚染して学習元の人物の尊厳を傷つけ、クリエイターは不当な投稿制限を受けています。今後政府に求める対応としては・生成 AI 提供者は常に学習データを開示、或いは請求に対して開示する義務を持つこと・生成 AI 提供者及び利用者は学習データ提供に同意したクリエイターの作品のみ利用可能で、それに反した場合法的な罰則を設けること・生成 AI によって生成された作品に著作権や利用料の設定を認めず、誰でも二次利用可能とすること(学習データ元のクリエイターが受けるはずの利益を不当に独占するとことへの対策の為。)・学習データ提供の拒否を無視した生成 AI 利用者の行動に対して嫌がらせやストーキング、誹謗中傷に並ぶ法的措置を取れる様にすること,False
57,検討の前提としてウ「享受」の意義及び享受目的の併存にある、「情報解析の用に供する場合」は享受に当たらないため、権利侵害にならないとあるが、そもそも、著作者が情報解析のために利用されることを拒む権利がないことが問題であると考えられる。インターネット上に著作物を公開することは今や当たり前になるが、そのなかで、企業または個人が無断で AI に著作物を学習させることを制限しなければ、学習拒否の意思表明をしていても学習されてしまう。そのため、学習を拒む権利が必要になると言える。３生成 AI の技術的な背景について（２）生成 AI に関する新たな技術学習済みの生成 AI に小規模なデータセットを用いて追加的な学習をさせることによって、強い影響を受けた生成物の生成でいる機能は、芸術分野ではひどく問題となっており、イラスト分野では、一人の著作者のデータを集中学習させることによって、画風を酷似させることが問題となっている。この問題により、著作者が筆を折る事態や、精神的苦痛を訴える者まで現れている。また、集中学習データセットを無断で販売する者まで現れ、個人による追加学習は無法地帯である。これらことは、著作権侵害として裁くことが出来るかもしれないが、費用対効果の面や、次から次へと被害が発生点から、個人の力では追加学習の拒否や被害の発生の抑止をすることが出来ない。そのため、新しい法による抑止力が必要だと考えられる。（３）AI 開発事業者・AI サービス提供者による技術的な措置についてプロンプトを制限することによって、生成される物が著作権侵害の防止することは出来ない事例が多数報告されている。AU が提供したサービスでは、具体的なキャラクター名を入力しなくても、任天堂のマリオやディズニーのキャラクターが出力されている。また、このようなサービスを提供する企業は大抵、生成物の著作権侵害問題に対して責任を負わない姿勢である。この点は問題であり、企業が生成 AI サービスを提供する際には、生成物の責任を、生成命令を出した者と企業の両者に負わせるべきである。生成 AI が著作権侵害のリスクを持つことは周知の事実であるにも関わらず、企業が責任から逃れることが出来る状態は不当な状態であり、この点は法規制も視野に検討すべきである。４．関係者からの様々な懸念の声についてクリエーターの仕事が奪われているという情報は現時点では見当たらないが、今後無規制のまま生成 AI が乱用されていけば、十中八九起きてしまうことが予想できる。クリエーターが新たな著作物を生み出しても、それが無断で学習に利用され、人間とは比べ物にならないスピードで類似作品が生成されれば、クリエーター側に勝ち目はない。また、生成AI を使用しているかどうか、消費者が分からない現状もあるため、悪意のある販売者が身元を偽って利益を得ることもできてしまう。そのため、クリエーターの保護と生成 AI 使用の明記を義務化するなどが必要になると考えられる。（オ）海賊版等の権利侵害複製物を AI 学習のため複製することについて生成 AI の種類によっては利用されているデータセットに海賊版や単純所持で違法となる児童ポルノが使用されていることが、すでに海外で発表されているがその情報は考慮しているのか。国内でサービスされている生成 AI の多くは、それを利用しており、このことを見逃すということは、違法画像を生成 AI に通すことによってロンダリング出来てしまうことを認めることになるが大丈夫か。この点は世界的にも問題視されており、海外の生成 AI に対する動向を専門家や文化庁が知らない（または見て見ぬふり）のであるならば、現状の生成 AI に対する議論には懐疑的な目を国民としては、向けざるを得ない。もっと、規制に舵を切っているアメリカや韓国、イギリスなどの事例や報道、研究記事に目を通すべきではないか。,False
61,画像生成 AI における学習開発段階に関する意見につきまして私は概ね同意する立場をとります。しかし、少数の著作権のみを学習データとして利用する事で所謂作風を模倣する事に関しても法第 30 条の 4 を適用するべきであると考えます。理由としましてはあくまでも著作物の利用は生成 AI に対する学習であり、生成されるものが必ずしも著作物と関係しているとは言えない事から、いわゆる過学習を行う事が必ずしも著作者の権利を侵害するとは限らない点から、生成物との類似性を考慮した上で適用するのかの判断をするべきです,False
83,「学習・開発段階についての考え方」生成の基礎となる大量のデータは著作権者に無断で収集された著作物であり、それ無くしてあり得ない。機械的アルゴリズムは認められても現在基礎になるデータについては著作権侵害物だとして所持、使用を禁止されるべきだと思います。,False
84,本素案については、以下の点に特に賛同できた。1. AI 学習において、海賊版など権利侵害複製物から学習することを容認してはならないという点（著作権者の利益を不当に害することとなる場合において-エ-オ）2. AI 生成物により著作権侵害が発生した場合、AI 開発事業者および生成 AI 利用者が、状況に応じて責任を負うこととなる点（侵害行為の責任主体について-キ）ただし、その他の論点に関しては再考の余地が大きいと感じられた。特に、著作物の学習経路および著作権者への対価還元については課題が多いと考える。AI 生成は、少なからず既存作品を複製する側面を持つ。AI 生成物により、手ずから創られた作品へも影響が及ぶことは避けられない。たとえば、画像生成 AI における俗語の「マスピ顔（特定のタグをつけると出力されやすい作風の顔）」は、既存の作風が生成 AI の学習データとして取り込まれたことにより「AI生成物にありがちな作風」とレッテルを貼られて著しく価値を落とした例である。他にも、クリエイターが AI 生成物を当初「AI 生成物である」と明言することなく投稿し、後からそれが AI 生成物であると発覚した事案もすでに散見される。これは、手ずから創られた作品へも「これは AI 生成物なのではないか」という疑念を持たれ、作品の鑑賞を阻害する要因となる。このほか、AI 生成物の氾濫により、検索汚染が起こりうる。すでに生物学関連のニュースの見出し画像に AI 生成物（身体構造のおかしい生物の画像）を利用した例があり、生成AI の普及に伴って信頼性の高い情報へのアクセスがいっそう困難になることが予想される。生成 AI の学習とは、本質的な“理解”ではなく“模倣”である。本質的な理解に基づかない外面的な模倣による作品の生成は、作品の質を落とすことに繋がる（たとえば、イラストにおいては背景や複雑な構造物が不自然になることがしばしばある。チャットボットの ChatGPT も、もっともらしい文章で出鱈目な内容を出力することがしばしばある）。創作物の信頼性は、「そのように創られた理由（動機や事情の筋道）」が担保する。AI 生成物は、その信頼性を些か欠いているのではないかと私は思う。そしてその信頼性の欠如は、誤った知識の伝播や鑑賞体験の平板化、ひいては文化の衰退を招く。そのうえ、生成 AI の生成の速度は人力を遥かに上回る。手ずから創った作品を無断で学習され生成 AI の成果として出力される現状では、クリエイター等専門家は技術や知識を複製・改変されていくばかりであり、それは初学者の意欲を削いだり研鑽のための資料を汚染することとなる。長期的な文化の維持・発展には、生成 AI の出力には一定の制限を設けること、そしてクリエイター等専門家への支援を惜しまないこと、クリエイター等専門家が技術を磨き知識を集めるための土壌を汚さない必要があるだろう。したがって、私は生成 AI の普及にあたって以下のような仕組みの実現を望む。1. AI 生成物には、AI 生成物であることを示すウォーターマークをつけるのを義務づけること2. AI 生成物を容易に検索結果から除外できること3. 生成 AI の学習データの収集にあたっては、著作権者の許諾を不可欠とすること4. 生成 AI の学習データとして作品が利用される場合、著作権者へ対価を還元すること以上である。,False
98,集中的に特定著作物を学習させた場合（故意に特定の著作物と類似した生成物の生成を目的としていることが明らかである）のみを除き、学習データに著作物が含まれていたとしても、生成物それ自体をもって現行法と同様に判断すべきです。以下理由となります。著作権侵害の有無の考え方について、”AI 利用者が既存の著作物（その表現内容）を認識していなかったが、当該生成 AI の開発・学習段階で当該著作物を学習していた場合については、客観的に当該著作物へのアクセスがあったと認められることから、当該生成 AI を利用し、当該著作物に類似した生成物が生成された場合は、通常、依拠性があったと推認され、著作権侵害になり得る。”について、AI 利用の文化的発展を強く阻害すると考えられます。学習データに著作物そのものが含まれていた場合に依拠性があったと判断すること自体は一見不自然ではないように見えますが、生成 AI の学習データは数億枚といった画像と文章のセットによって構成されているわけで、生成物それ自体に著作物がどの程度影響したかを正確に特定することは仕様上非常に困難です。また、仮に著作物が生成されないような技術的対策がとられていたとしても、類似する生成物自体は仕組み上発生しうる現象であるため、やはり萎縮させる効果が強いだけで、実効性として現実的なようには受け取れません。もし依拠性を認めるような文言を入れるのであれば、どの程度類似するのかどうかを明確に定義づける必要があると考えますが、これは結局のところケースバイケースによりますし、つまりは現行法通りで問題ないと判断出来ます。まとめますと、依拠性があるという部分については「削除」ないしは、「依拠性があったと推認されるものの、生成ＡＩの仕組み上単純に依拠性があったとは認められず、生成物と類似する著作物双方の個別具体的な事情を踏まえて判断される」といった文言に変更願います。法において故意か過失かというのは非常に重要な要素であり、明らかに故意と認められる事情が無い限りは、新規技術の利用を制限するような文章は提示すべきではないのではないでしょうか。,False
143,"(1)ア(ア)についてそもそも生成 ai による無断学習""が許容されるのには問題がある。30 条の 4 の正当性を説明する理屈によると、「著作権者が著作物から得る利益は、消費者が著作物の享受を通して知的・精神的欲求の充足という効用を得ることにたいして支払う対価から生じるものである。したがって裏を返せばそのような効用を得ることなく、非享受の目的で著作物を利用した場合は対価を払わずとも著作権者の経済的利益を害することはない、なので著作権を制限して著作物を許諾なく情報解析等に利用してもよいだろう」ということらしい。この理屈自体に破綻はない。しかし、生成 ai は""学習""のため無数の著作物をとりこみ、その表現のみを利用して生成物を生成し、利用者にそれをコンテンツとして享受させることで知的・精神的欲求を充足させているわけである。たとえ個別の当該著作物に表現されたそれぞれの思想または感情そのものを受け取っていなかったとしても、そうした表現を利用して知的・精神的欲求の充足を目指しているわけで、「欲求の充足という効用を得ようとして著作物を利用しているわけではないから無許可で利用できる」という先ほどの理屈にあてはまるケースにはならない。人の表現を素材にして消費のためのコンテンツをつくっておいて、知的精神的欲求を満たす目的の利用ではないって主張するのはちゃんちゃらおかしいというごく簡単な話である。創作の世界においては、コンテンツ生成が目的である以上、ai による""学習""に際して""学習”と享受（知的精神的欲求の充足）がセットにならざるをえないわけで、その他の情報解析のための""学習”と生成 ai による""学習”を一緒くたに考えるのには無理がある。いいですか？1.消費者は知的精神的欲求を充足させたい 2.作家は多大な時間とコストをかけて表現力を磨き作品を作る 3.消費者は作品を消費し、知的精神的欲求の充足の対価を払う 4.作家は表現力を磨いて良い作品を作る努力に見合った報酬として対価を受け取るっていう創作における単純な価値の循環を理解できないのはやばいですよ？生成 ai は人が死ぬほど努力して創り上げた表現を一方的に利用して知的精神的欲求を充足させておきながら払うべき対価を払ってないという極めて歪な構造の上で成り立ってんの。だから歪な権利問題が大量発生してんだよ。根本が狂ってるから全部狂う。払うべき対価を払わず一方的に利用してその価値、便益を享受する、こうした行為は窃盗とよばれている。生成 ai を推進している者は一度胸に手を当てて自分が何をしているのかを見つめなおした方が良い。多数の著作者が著作の無断使用へ拒絶の意思を示し、アーティストによる集団訴訟も相次いで行われている現実をさっさと受け止めな。これが正常な感覚。彼らは自分らの立場が弱くなることに対して短絡的に反対しているのではない、窃盗のような行為に対して不当だと訴える、ごく普通の権利主張をしているだけだ。推進派は「もう皆がものを盗みまくっちゃってるから盗むの合法化していいよね？技術も発展♪」とかいうばかげた感覚のもと生きていることを自覚し反省しろ。既存の著作物を自分の損得のための無料の養分だとみなす腐った根性をどうにかしてくれ。。以上より生成 ai のための無断""学習""は現行法において違法と解釈すべきだと言え、非享受だと言い張ってこれを肯定するのは法解釈を捻じ曲げすぎである。この根本部分が誤っているから死ぬほど大量の気持ち悪い問題が今いて出てきているわけ。こういった状況の中生成 ai による無断""学習”を現行法の範疇で強行していくのは乱暴が過ぎる。日本の著作権法の理屈で考えていく限り生成 ai は完全に詰んでいる。無断""学習""を合法的に行うとするなら現行の著作権法を大きく超えるような新たな枠組みでもないと認められない。生成 ai の利用は現行法で対処可能とか言っちゃうのはちょっと控えめに言って頭が悪すぎる。表現だとか学習だとか享受だとか文化だとか技術発展だとかの抽象的な言葉に翻弄されて実情が見えていないのだろう。非享受目的であるという形式的な言い分の下あらゆる問題を生成利用段階に押し付け開発段階での無断""学習""をとにかく肯定しようとしている現在の文化庁、世間の姿勢は、知的財産をなめているとしか言いようがない。現状況で生成 ai を作りたいのなら著作者の許可を得たデータセットのもと作るしかない。それができないなら新しい制度を作ってから出直してこい。まあどうしてもやりたいなら技術先行で法律ガン無視して戻りようがないとこまで社会を変化させちゃって黙らせるのもいいんじゃないすか？その場合推進連中が今必死で主張している理屈に正当性が全くないことを認めたも同然なんすけどね。""",False
