id,comment,is_representative
444,ただのしがない絵描きですが、AI に自身の画像を喰わせるのを許容している訳ではない上に、こんなガバガバな、ちゃんとした法律もない、クリエイターを守る気もない状態で話題にする時点でクリエイターをバカにしている。なぜ我々描き手に著作権があるものを「無断で」「改変」され、「利用」されなければならない。なお、許可を取れば良いという話ではない。クリエイターの多くは生成 AI に対して忌避感を持っている。AI に関する問題点をもっと調べてはどうか。様々な場所で問題が起きている。,True
16,生成 AI を全面的に禁止してください。人が長い間育てた絵柄を簡単に盗まれるようでは多くのクリエイターが心が折れ、創作文化の発展が止まってしまいます。また、絵柄による作家への悪質ななりすまし、フェイク画像などが簡単に作成できてしまい、社会が混乱してしまいます。絶対に生成 AI を全面的に禁止してください、よろしくお願いします。,False
41,まず始めに、私は生成 AI を規制すべきと考えています。以下、私の意見です。4.関係者からの様々な懸念の声について。著作者(創作を生業としている人含め、創作を嗜む人)は、SNS の発展により、より強く印象に左右されるのが現状です。それが、他者の著作物であってもです。作風だけの模倣であっても本来当該の著作者が描かない(性的・政治的・特定の人物の批判等)ものであると、その著作者の印象を著しく低迷させてしまうのです。直接的な関係性はありませんが、心理上関連づけてしまい、不快感を抱いてしまうという問題があります。生成 AI 以前の話ではありますが、生成 AI が民間に扱われるようになってから、その問題が膨大してしまっています。・以下疑問点。享受目的とはどの範囲を指すのでしょうか？ 生成のみに及ぶのか？ SNS に投稿するまでに及ぶのか？ です。前者であるなら享受目的と取れますが、後者である場合は該当でないと踏んでいます。自分のものとして楽しむ、という言葉は SNS という媒体に対してとても不明瞭だと思います。・私の考え。この生成 AI の問題を通して、日本とは何なのか、文化とは何なのか？ を問われている気がします。生成 AI は確かに利便的で色々な分野で人々の助けになると思います。然し、利便的であるが為に、人々を腐す武器にも成ってしまっています。確かに、デマの情報は以前にも存在しましたが、より信憑性を感じさせるようなデマの情報を発信できるようになってしまいました。確かに、著作者の作風に寄せて当該の著作者の評判を落とすそうな行為は存在しましたが、より数が多くそのような投稿が発信されるようになりました。そういった不安に苛まれる人々が、新人のクリエイターが、沢山います。このままでは、尊重すべき日本的な文化が、人々の気持ちが紡いだ文化が潰れてしまいます。このような状況であるが故に人間が、日本が、どう在るべきかを問われているのが今だと思います。,False
43,私はプロの漫画家です。現生成 AI は規制すべきです。〇現生成 AI は学習内容をプロンプト次第で誰でも出せてしまうことが一番の問題・個人の創作物を第三者がプロンプト次第で出せる今の AI は無断転載と変わりません。漫画村を行政は取り締まり潰した実績がありますが、今の AI はそれとほぼ同じようなものです。将来漫画やアニメもプロンプト次第でそのまま出てくるのではないでしょうか？AI 開発企業は盗人であり、無断転載をしている業者と大差がありません。〇無断転載ならば、現状の法律で訴えればいいという反論について・個人が裁判をすることは時間も金もかかり、非常にコストが高く、全く現実的ではありません。特に若者の所得は数百万程度です。これでどうやって戦えというのでしょうか？国家レベルで AI 規制をし、企業に圧力をかけるべきです。〇アンチ学習システム（Glaze）の登場最近、創作物を学習させると AI の挙動をおかしくさせるものが登場しています。この技術が発展し、広まれば世に出る創作物はほとんどまともに学習できなくなる可能性があります。この技術が浸透すると、手描きで作られた本物の創作物の価値が高まり AI 企業間でそれの奪い合いになることでしょう。そのとき規制をしっかりとしていなかった国は世界から信頼されず乗り遅れ、AI 後進国になる可能性が高いと考えています。このままだと日本は AI 競争に負ける可能性が非常に高いです。〇漫画家のプロである私は今の AI を信頼して使うことはできません私はプロの漫画家ですが、各企業で AI 使用が炎上しており、消費者は疑心暗鬼となりAI であることがバレると信頼を失う現象が起きています。プロであればあるほど、自分の作品に他人の著作物が入り込み信頼を損なうことを恐れ使えません。〇若手イラストレーターや画家が損をする現 AI 市場若手が新しく絵柄を作り自分の作風を構築しても、第三者が AI を通してほぼそのままの著作物を出されてしまうと、商売になりません。つまり、イラストを描く人口が減り、絵柄の進歩が衰退する恐れがあります。個人で AI 企業と契約し、本人だけが著作権をクリアした自分特化の学習データを使えるよう法整備すべきです。〇日本独自の AI 規制をひき若手クリエイターを守るべき日本の若い需要のあるクリエイターの画風を極度に学習させ、ほぼ同じ絵を出す OPENAI 企業に圧力をかけてください。日本人の著作物を世界中誰でも使え、販売できる今の現状は国益を大きく害しています。若いクリエイターにお金がいきわたらなければ、彼らは絵を描く時間を失い新しい絵柄や表現が出きなくなります。そして、本物のデータが減った日本は AI 競争に負け、文化面でも衰退していくことになるのではないでしょうか。,False
50,私はプロの漫画家です。現生成 AI は規制すべきです。●４．関係者からの様々な懸念の声について述べさせて頂きます。プロの方々の意見を聞き集約したものとなっています。この文を明記し忘れておりましたのでもう一度送ります、申し訳ありません。〇現生成 AI は学習内容をプロンプト次第で誰でも出せてしまうことが一番の問題・個人の創作物を第三者がプロンプト次第で出せる今の AI は無断転載と変わりません。漫画村を行政は取り締まり潰した実績がありますが、今の AI はそれとほぼ同じようなものです。将来漫画やアニメもプロンプト次第でそのまま出てくるのではないでしょうか？AI 開発企業は盗人であり、無断転載をしている業者と大差がありません。〇無断転載ならば、現状の法律で訴えればいいという反論について・個人が裁判をすることは時間も金もかかり、非常にコストが高く、全く現実的ではありません。特に若者の所得は数百万程度です。これでどうやって戦えというのでしょうか？国家レベルで AI 規制をし、企業に圧力をかけるべきです。〇アンチ学習システム（Glaze）の登場最近、創作物を学習させると AI の挙動をおかしくさせるものが登場しています。この技術が発展し、広まれば世に出る創作物はほとんどまともに学習できなくなる可能性があります。この技術が浸透すると、手描きで作られた本物の創作物の価値が高まり AI 企業間でそれの奪い合いになることでしょう。そのとき規制をしっかりとしていなかった国は世界から信頼されず乗り遅れ、AI 後進国になる可能性が高いと考えています。このままだと日本は AI 競争に負ける可能性が非常に高いです。〇漫画家のプロである私は今の AI を信頼して使うことはできません私はプロの漫画家ですが、各企業で AI 使用が炎上しており、消費者は疑心暗鬼となりAI であることがバレると信頼を失う現象が起きています。プロであればあるほど、自分の作品に他人の著作物が入り込み信頼を損なうことを恐れ使えません。〇若手イラストレーターや画家が損をする現 AI 市場若手が新しく絵柄を作り自分の作風を構築しても、第三者が AI を通してほぼそのままの著作物を出されてしまうと、商売になりません。つまり、イラストを描く人口が減り、絵柄の進歩が衰退する恐れがあります。個人で AI 企業と契約し、本人だけが著作権をクリアした自分特化の学習データを使えるよう法整備すべきです。〇日本独自の AI 規制をひき若手クリエイターを守るべき日本の若い需要のあるクリエイターの画風を極度に学習させ、ほぼ同じ絵を出す OPENAI 企業に圧力をかけてください。日本人の著作物を世界中誰でも使え、販売できる今の現状は国益を大きく害しています。若いクリエイターにお金がいきわたらなければ、彼らは絵を描く時間を失い新しい絵柄や表現が出きなくなります。そして、本物のデータが減った日本は AI 競争に負け、文化面でも衰退していくことになるのではないでしょうか。,False
64,無法状態の生成 AI は、クリエイターなど様々な人の権利を脅かす恐れがあるため、法整備を求めます。現時点でも勝手にイラストを使われている等問題も多く発生しており、自身もイラストを使って仕事をしているため、自分の著作物がいつ乱用されるか不安があります。,False
88,現在物議を醸し続けている生成 AI と呼ばれる技術ですが、これは葬られるべき技術であると思います。ネット上の議論で大勢に指定されている通り、既存のクリエイター達の作品を盗み、それを混ぜることでしか生成 AI はイラストを生成できないからです。同様の理由で、AI に小説などの文章を書かせることもいけないことだと思います。既存の作品を真似ることは人間誰しもが行うことですが、真似ているうちは作品を世に出すことは許されません。吸収した作品達を自分の中で体系立てて消化し、己の独創性を発揮する中で、既存の作品達から受けた影響は後景化されていなければなりません。しかし AI は思考を持たないので、既存の作品達の持つ特徴や独創性が後景化されることはありません。パッチワークのように継ぎ接ぎを重ねるだけです。学術の世界では、パッチワークライティングという研究不正が存在します。これは先行研究の一部を、自身の論文の文中に要約して引用(間接引用)する際に、文献の言葉遣いをそのまま使用することです。間接引用する際には、文献の内容を独自に解釈し、自分の言葉遣いに直して引用しなければならないとされています。生成 AI がやっていることは、オリジナルの何かを生み出すことではなく、このようなパッチワークライティングを繰り返しているだけであるとお見受けします。生成 AI は、既存の作品を咀嚼して自身の創作の中に体系立てて組み入れることができません。これは芸術の領域において致命的なことです。「盗む」ことと「影響を受ける」ことは全く違う行為であると、論文を丁寧に書いたことのある人間なら皆わかる筈です。論文を書いたことさえあれば、「これは教授の言葉をそのまま使ってしまっているな」「これはあの先行研究の意見だな」という違和感を、たったひと言に対してでも感じることがあり、その表現を避けることが可能になります。現在生成 AI について議論している人々の中には、その様な肌感を備えている方はいらっしゃらないのでしょうか。生成 AI と呼ばれる技術が多くのクリエイターに嫌悪されるのは、クリエイターの人々が、「盗むこと」と「影響を受けること」の違いをはっきりと理解しているためだと思います。生成 AI は効率よく盗む技術に過ぎないので、クリエイターの著作権を侵害し、かつクリエイターの尊厳も踏み躙る侮辱的な技術です。これを許していると、クリエイターたちは自身の作品が AI のための素材に成り下がったと感じ、どうせ盗まれるならと筆を折ったり、作品を公開しなくなってしまいます。すると、生成 AI が新たに盗む作品は生まれなくなり、結果的に、新しい作品はどこからも生まれなくなります。また、AI を使っているのか使っていないのかをクリエイターが証明しなければならなくなったり、読者や鑑賞者が判断しなければならなくなったりするのは、生産者と消費者双方の負担を格段に高めるということでもあります。これでは芸術の萎縮は避けられません。しばしば翻訳アプリが引き合いに出されていますが、これらは生成 AI とは違うものです。まず、翻訳アプリは、単語や文法を AI に学ばせれば利用が可能で、誰かの知的で独創的な財産を侵害しなければ利用できない代物ではありません。生成 AI は禁止されるべき技術です。どうぞ、AI に絵や文を書かせる技術は廃案の方向でお願い致します。,False
123,<クリエイターや実演家等の権利者の懸念>について画像系のクリエイターに相当する仕事をしている者です。ここではクリエイターや実演家からの生成 AI の引き起こす可能性のある諸問題に対する懸念点がいくつも書かれています。ですが逆に過度の AI 規制が進んだ場合の懸念も書かせてください。過度に感情的な生成 AI の排斥が進むと、本来近い将来クリエイターが甘受できるはずのAI 技術のもたらすメリットを大きく損なう危険性があります。昨今、物価高・少子化に伴い、クリエイター周辺での人的リソースの不足は深刻なものがあります。おなじ報酬額でも物価に対し相対的に低くなっていく中では、スタッフ数を減らし工数を減らしながら成果物の品質を維持しなくてはなりません。（補足）業界で多少の報酬アップ事例は散見されるようになりましたが、依然多くは変わらずといった状況です。他業種と同様、おそらく今後もこの価格の問題、人材不足のは継続・悪化すると思われます。その中で、たとえば画像であれば作画補助といった使い方に AI は大きく貢献します。クリエイター本人の作風を学習させるのであれば、現在の中途半端なデジタルツールでのデータ素材の流用よりも、より効果的にクリエイターをサポートすることができます。大幅な生産力の向上にもつながると思います。しかし生成 AI の技術そのものを禁忌のように扱ってしまっては、その機会をすべて失います。知的創作分野でのオートメーション化に近いものと考えます。当然デメリットもあるとは思います。それでも物価高・少子化に直面する中で、この可能性を閉じてしまうことはあまりに危険です。起きる可能性のある諸問題に対処しつつ、生成 AI を含む AI 技術全体は前に進めておかないと、本国の文化活動に大きく後退させることになると思います。クリエイターは過敏な方も多いと思いますので大変かとは思いますが、将来の発展のために、個々人の権利保護に手を施しつつ、よきバランスで AI 技術の発展を推進していだければと思います。,False
126,現在の画像生成 AI のあり方において、私は反対していますが、存在については全く否定的ではありません。昨今の生成 AI におけるトラブルは、クオリティの高い AI があまりに早く一般化されてしまった為に起こってしまったと考えており、特定の作家を学習したなりすまし行為、加えて嫌がらせ行為によって活動を停止、筆を折ってしまう作家が居る事を大変嘆かわしく思っています。しかし、生成 AI はこれからの技術発展には必要であるとも考えており、極端な規制や全ての生成 AI の使用を違反とするのは安直で新技術の未来を閉ざしてしまうのではないかとも考えています。よって、今後 AI によって生成された作品、又それらを使用したものに関しては特定のマークを表示義務とし、非表示や、加工またはトリミング等切り取りによってマークを排除した物を使用する行為を違反とする等、消費者が一目で AI を使用したものか判断できるような配慮が必要ではないかと思います。又、AI に学習された画像は AI ソフトのホームページなどから誰でもアクセスし確認することができるよう義務付けたりと、クリエイターも消費者も安心して使用できるようにする工夫も必要であると考えています。クリエイター、消費者、そして AI を使用する全ての人が安心できるような世になればと思います。,False
214,現在商業漫画家として活動している者です。現在主流で使われてる生成 AI には問題があると思います。現行の生成 AI は著作者の努力にフリーライドしており、正当な対価を支払わず違法なコンテンツ（海賊版など）を含んでおり、とても使えたものではないにも関わらず、使うハードルが低いことから市場は荒らされ、元となった著作権者の利益すら掠め取っている現状です。具体的には音声作品のパッケージイラストには生成 AI のものが増え、本来イラストレーターに依頼されるはずだった利益は生成 AI によって得られていません。また、元々イラストを描いてた人たちが培ってきた信頼や土壌に侵食してきており、絵柄を無限に生成され、イラストの価値を一方的に貶められているのが現状です。実際、いわゆる AI っぽい絵柄とされるマスピ顔の絵柄の人は AI っぽいなというだけで言いがかりをつけられたり、誹謗中傷を受けたり、絵としての価値を下げられたりしたりしています。これをなくすためにはやはり学習する段階で許諾を得て、それらの不利益を何かしらの対価を与えることによって均衡を保つべきだと思います。今の生成 AI は一方的に著作権者が搾取され、不利益を被り、なんの恩恵も得られていない構造になっています。これが許される世の中が続けば、創作をしようなんて人は後に続くとは到底思えず、衰退していくことでしょう。実際若いクリエイターは生成 AI の脅威に怯え、創作をしたとしても無断で生成 AI に搾取されるんじゃないかと不安な声も上がっています。許可なく勝手に作品を使われることに対して、創作者は不当に感じたり、理不尽に感じてる人が多いとおもますし、世界的にに搾取構造が問題視されています。どうか日本のクリエイターが守られて、世界的にも誇れるアニメーションやエンタメを発信できるそんな国であって欲しいと思います。これから出てくる若い芽を摘んでいては発展はないとおもいます。,False
